c_d_dep,departamento,c_d_mun,municipio,grupo_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,anio,periodo,area_sembrada_ha,area_cosechada_ha,produccion_ton,rendimiento_ton_ha,estado_fisico,nombre_cientifico,ciclo_cultivo,fuente_socrata,codigo_dane
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,2730,2152,1705,0.79,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68689
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,2618,2169,1858,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68689
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,2674,2229,2434,1.09,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68689
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,2456,2008,2267,1.13,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68689
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,2118,1920,2103,1.1,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68689
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,2081,1897,2126,1.12,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68689
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,85,69,27,0.39,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,89,70,25,0.36,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,103,103,30,0.29,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,101,92,27,0.29,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,111,72,21,0.29,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,134,108,84,0.78,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,155,112,94,0.84,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,164,121,150,1.23,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,179,130,166,1.28,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,201,149,125,0.84,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,208,163,141,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68705
68,SANTANDER,68720,SANTA HELENA DEL OPON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,5,4,3,0.78,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68720
68,SANTANDER,68720,SANTA HELENA DEL OPON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,9,3,2,0.84,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68720
68,SANTANDER,68720,SANTA HELENA DEL OPON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,8,4,8,1.91,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68720
68,SANTANDER,68720,SANTA HELENA DEL OPON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,8,4,8,1.97,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68720
68,SANTANDER,68720,SANTA HELENA DEL OPON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,8,8,10,1.29,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68720
68,SANTANDER,68720,SANTA HELENA DEL OPON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,8,8,10,1.32,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68720
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,539,473,284,0.6,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,555,477,286,0.6,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,584,545,328,0.6,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,581,525,316,0.6,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,638,494,247,0.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,638,494,247,0.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,722,553,428,0.78,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,754,605,507,0.84,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,776,663,688,1.04,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,713,597,641,1.07,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,732,600,506,0.84,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,760,617,532,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68745
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,2591,2120,1504,0.71,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,2725,2160,1522,0.7,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,2840,2592,3034,1.17,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,2855,2655,2663,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,3170,2970,2376,0.8,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,3170,2970,2376,0.8,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,3936,3174,2461,0.78,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,4026,3375,2829,0.84,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,4099,3358,3865,1.15,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,4146,3330,3964,1.19,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,4229,3466,4381,1.26,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,4268,3477,4495,1.29,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68755
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,1190,1190,1094,0.92,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,1166,1100,990,0.9,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,1179,1082,746,0.69,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,1161,1161,813,0.7,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,1258,1061,637,0.6,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,1258,633,380,0.6,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1147,948,751,0.79,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1120,966,828,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1130,964,1035,1.07,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,1111,929,1033,1.11,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,1082,909,1379,1.52,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68770,SUAITA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,1081,880,1365,1.55,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68770
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,153,50,30,0.6,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,154,75,48,0.64,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,183,150,60,0.4,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,191,172,69,0.4,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,222,122,183,1.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,227,125,94,0.75,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,309,208,154,0.74,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,319,230,185,0.8,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,323,258,305,1.18,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,322,252,309,1.22,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,322,279,353,1.26,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,324,274,354,1.29,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68773
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,97,80,40,0.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,114,85,50,0.59,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,140,97,23,0.24,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,144,144,73,0.51,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,152,141,57,0.41,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,158,146,175,1.2,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,158,117,93,0.79,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,164,121,103,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,169,141,149,1.06,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,166,135,148,1.09,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,150,140,181,1.29,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68780,SURATA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,144,133,175,1.32,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68780
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,432,291,264,0.91,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,429,296,217,0.73,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,468,424,210,0.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,434,432,214,0.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,477,424,168,0.4,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,954,848,335,0.4,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,471,383,297,0.78,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,416,324,272,0.84,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,423,357,392,1.1,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,431,357,404,1.13,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,423,355,418,1.18,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68820,TONA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,421,363,438,1.21,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68820
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,1273,420,420,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,1291,420,420,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,1349,450,540,1.2,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,1327,450,675,1.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,1380,441,529,1.2,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,1440,612,459,0.75,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,2154,1617,1253,0.78,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,2217,1791,1501,0.84,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,2326,1891,2192,1.16,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,2415,1925,2308,1.2,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,2484,1977,3499,1.77,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,2309,1832,3315,1.81,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68855
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,272,120,96,0.8,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,279,138,118,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,288,260,84,0.32,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,270,270,115,0.43,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,287,276,90,0.33,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,305,295,236,0.8,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,291,231,179,0.78,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,292,229,192,0.84,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,297,248,280,1.13,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,301,245,288,1.17,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,301,259,280,1.08,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,304,269,296,1.1,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68861
68,SANTANDER,68872,VILLANUEVA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,67,62,44,0.71,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68872
68,SANTANDER,68872,VILLANUEVA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,61,61,42,0.69,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68872
68,SANTANDER,68872,VILLANUEVA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,46,43,23,0.53,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,68872
